5.800000000000000000e+01;5.400000000000000000e+01;6.100000000000000000e+01;5.700000000000000000e+01;1.100000000000000000e+02;1.068116259765625000e+04;3.004019260406494141e-01
5.300000000000000000e+01;5.000000000000000000e+01;2.400000000000000000e+01;2.700000000000000000e+01;6.600000000000000000e+01;1.054199658203125000e+04;3.033027648925781250e-01
3.300000000000000000e+01;3.900000000000000000e+01;5.000000000000000000e+00;2.100000000000000000e+01;1.130000000000000000e+02;1.015135986328125000e+04;3.192389011383056641e-01
6.300000000000000000e+01;5.900000000000000000e+01;1.900000000000000000e+01;8.000000000000000000e+00;7.500000000000000000e+01;9.744147949218750000e+03;3.346648216247558594e-01
5.800000000000000000e+01;6.100000000000000000e+01;5.900000000000000000e+01;5.700000000000000000e+01;9.400000000000000000e+01;9.687209228515625000e+03;3.377919197082519531e-01
5.600000000000000000e+01;5.400000000000000000e+01;7.000000000000000000e+00;1.000000000000000000e+01;9.300000000000000000e+01;9.610955322265625000e+03;3.409798145294189453e-01
1.900000000000000000e+01;1.100000000000000000e+01;3.000000000000000000e+00;1.400000000000000000e+01;1.300000000000000000e+02;9.201714599609375000e+03;3.567500114440917969e-01
1.700000000000000000e+01;2.600000000000000000e+01;3.000000000000000000e+00;9.000000000000000000e+00;1.430000000000000000e+02;9.059910644531250000e+03;3.727619647979736328e-01
4.200000000000000000e+01;3.000000000000000000e+01;8.000000000000000000e+00;1.000000000000000000e+00;1.350000000000000000e+02;8.844500488281250000e+03;3.889079093933105469e-01
5.800000000000000000e+01;6.300000000000000000e+01;4.700000000000000000e+01;5.600000000000000000e+01;1.190000000000000000e+02;8.575156738281250000e+03;4.058170318603515625e-01
4.000000000000000000e+01;3.100000000000000000e+01;2.700000000000000000e+01;3.700000000000000000e+01;1.450000000000000000e+02;8.299761230468750000e+03;4.227790832519531250e-01
0.000000000000000000e+00;5.000000000000000000e+00;1.400000000000000000e+01;2.200000000000000000e+01;1.390000000000000000e+02;8.138242675781250000e+03;4.386539459228515625e-01
3.400000000000000000e+01;2.900000000000000000e+01;5.000000000000000000e+01;4.400000000000000000e+01;7.500000000000000000e+01;8.032458984375000000e+03;4.527530670166015625e-01
1.200000000000000000e+01;1.000000000000000000e+01;4.000000000000000000e+01;4.200000000000000000e+01;1.260000000000000000e+02;7.996272216796875000e+03;4.559347629547119141e-01
4.200000000000000000e+01;3.900000000000000000e+01;4.000000000000000000e+01;4.300000000000000000e+01;1.060000000000000000e+02;7.946881591796875000e+03;4.593038558959960938e-01
1.500000000000000000e+01;4.000000000000000000e+00;3.100000000000000000e+01;2.200000000000000000e+01;1.570000000000000000e+02;7.728523193359375000e+03;4.754559993743896484e-01
2.500000000000000000e+01;1.300000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;1.270000000000000000e+02;7.535657958984375000e+03;4.909849166870117188e-01
4.500000000000000000e+01;4.900000000000000000e+01;5.200000000000000000e+01;4.500000000000000000e+01;1.310000000000000000e+02;7.394068847656250000e+03;5.068228244781494141e-01
5.400000000000000000e+01;4.400000000000000000e+01;4.800000000000000000e+01;3.800000000000000000e+01;1.260000000000000000e+02;7.040415039062500000e+03;5.235087871551513672e-01
2.000000000000000000e+00;9.000000000000000000e+00;6.300000000000000000e+01;5.800000000000000000e+01;7.400000000000000000e+01;6.773351074218750000e+03;5.396189689636230469e-01
2.000000000000000000e+00;0.000000000000000000e+00;5.600000000000000000e+01;5.300000000000000000e+01;1.330000000000000000e+02;6.730043457031250000e+03;5.485789775848388672e-01
1.700000000000000000e+01;2.500000000000000000e+01;1.900000000000000000e+01;1.000000000000000000e+01;1.320000000000000000e+02;6.470922607421875000e+03;5.640928745269775391e-01
1.700000000000000000e+01;5.000000000000000000e+00;3.100000000000000000e+01;4.300000000000000000e+01;1.680000000000000000e+02;6.240860595703125000e+03;5.802447795867919922e-01
5.700000000000000000e+01;4.900000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01;1.100000000000000000e+02;6.046915039062500000e+03;5.957889556884765625e-01
0.000000000000000000e+00;8.000000000000000000e+00;2.500000000000000000e+01;1.500000000000000000e+01;1.400000000000000000e+02;5.940577880859375000e+03;6.119558811187744141e-01
4.500000000000000000e+01;5.500000000000000000e+01;3.300000000000000000e+01;2.300000000000000000e+01;9.700000000000000000e+01;5.690722412109375000e+03;6.277260780334472656e-01
3.300000000000000000e+01;4.400000000000000000e+01;3.700000000000000000e+01;4.900000000000000000e+01;1.170000000000000000e+02;5.571978271484375000e+03;6.438598632812500000e-01
5.000000000000000000e+01;5.200000000000000000e+01;1.100000000000000000e+01;8.000000000000000000e+00;7.500000000000000000e+01;5.517532958984375000e+03;6.498680114746093750e-01
1.000000000000000000e+01;7.000000000000000000e+00;3.000000000000000000e+00;5.000000000000000000e+00;1.600000000000000000e+02;5.491556396484375000e+03;6.530568599700927734e-01
5.600000000000000000e+01;4.900000000000000000e+01;6.300000000000000000e+01;5.200000000000000000e+01;1.400000000000000000e+02;5.256687011718750000e+03;6.689310073852539062e-01
5.000000000000000000e+01;3.900000000000000000e+01;8.000000000000000000e+00;2.100000000000000000e+01;9.900000000000000000e+01;4.996510986328125000e+03;6.849639415740966797e-01
5.300000000000000000e+01;5.900000000000000000e+01;5.000000000000000000e+00;1.200000000000000000e+01;1.110000000000000000e+02;4.894024658203125000e+03;7.007498741149902344e-01
3.200000000000000000e+01;2.600000000000000000e+01;2.600000000000000000e+01;3.600000000000000000e+01;1.300000000000000000e+02;4.731624023437500000e+03;7.166259288787841797e-01
6.300000000000000000e+01;5.500000000000000000e+01;3.000000000000000000e+01;3.800000000000000000e+01;1.520000000000000000e+02;4.543700927734375000e+03;7.320458889007568359e-01
6.200000000000000000e+01;5.500000000000000000e+01;2.500000000000000000e+01;2.100000000000000000e+01;7.500000000000000000e+01;4.445186279296875000e+03;7.478797435760498047e-01
7.000000000000000000e+00;1.000000000000000000e+00;5.100000000000000000e+01;4.000000000000000000e+01;1.540000000000000000e+02;4.324766601562500000e+03;7.632839679718017578e-01
4.000000000000000000e+00;1.000000000000000000e+01;1.800000000000000000e+01;9.000000000000000000e+00;1.250000000000000000e+02;4.188065917968750000e+03;7.789938449859619141e-01
5.500000000000000000e+01;6.300000000000000000e+01;1.700000000000000000e+01;2.100000000000000000e+01;8.700000000000000000e+01;4.148995849609375000e+03;7.950279712677001953e-01
6.300000000000000000e+01;5.300000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;1.410000000000000000e+02;3.897308349609375000e+03;8.109018802642822266e-01
3.000000000000000000e+00;1.600000000000000000e+01;5.500000000000000000e+01;4.300000000000000000e+01;1.450000000000000000e+02;3.753560058593750000e+03;8.268070220947265625e-01
2.800000000000000000e+01;2.100000000000000000e+01;2.000000000000000000e+01;3.100000000000000000e+01;1.080000000000000000e+02;3.536350097656250000e+03;8.424968719482421875e-01
2.700000000000000000e+01;1.900000000000000000e+01;5.100000000000000000e+01;5.500000000000000000e+01;9.500000000000000000e+01;3.484406738281250000e+03;8.584628105163574219e-01
3.400000000000000000e+01;2.400000000000000000e+01;5.000000000000000000e+01;4.300000000000000000e+01;8.400000000000000000e+01;3.395898193359375000e+03;8.739287853240966797e-01
4.400000000000000000e+01;5.000000000000000000e+01;3.100000000000000000e+01;3.600000000000000000e+01;1.490000000000000000e+02;3.329732177734375000e+03;8.896589279174804688e-01
3.700000000000000000e+01;4.600000000000000000e+01;4.900000000000000000e+01;5.400000000000000000e+01;1.530000000000000000e+02;3.287273193359375000e+03;9.058380126953125000e-01
2.500000000000000000e+01;2.300000000000000000e+01;2.900000000000000000e+01;3.300000000000000000e+01;9.500000000000000000e+01;3.252011230468750000e+03;9.216990470886230469e-01
1.600000000000000000e+01;1.200000000000000000e+01;2.200000000000000000e+01;1.500000000000000000e+01;1.320000000000000000e+02;3.136751953125000000e+03;9.376277923583984375e-01
3.800000000000000000e+01;4.600000000000000000e+01;2.400000000000000000e+01;2.100000000000000000e+01;9.500000000000000000e+01;3.070537109375000000e+03;9.538207054138183594e-01
2.700000000000000000e+01;1.800000000000000000e+01;4.600000000000000000e+01;3.700000000000000000e+01;1.750000000000000000e+02;2.985564941406250000e+03;9.696040153503417969e-01
2.900000000000000000e+01;2.300000000000000000e+01;6.300000000000000000e+01;5.500000000000000000e+01;1.610000000000000000e+02;2.882055664062500000e+03;9.850857257843017578e-01
5.900000000000000000e+01;6.200000000000000000e+01;5.700000000000000000e+01;6.200000000000000000e+01;9.500000000000000000e+01;2.790650634765625000e+03;1.001078844070434570e+00
1.200000000000000000e+01;5.000000000000000000e+00;1.300000000000000000e+01;7.000000000000000000e+00;1.140000000000000000e+02;2.751322509765625000e+03;1.016774892807006836e+00
5.000000000000000000e+00;8.000000000000000000e+00;5.700000000000000000e+01;5.400000000000000000e+01;1.570000000000000000e+02;2.726436279296875000e+03;1.028912067413330078e+00
2.400000000000000000e+01;2.000000000000000000e+01;6.300000000000000000e+01;5.700000000000000000e+01;1.610000000000000000e+02;2.681364013671875000e+03;1.039232969284057617e+00
6.200000000000000000e+01;6.300000000000000000e+01;5.900000000000000000e+01;5.700000000000000000e+01;1.010000000000000000e+02;2.666073974609375000e+03;1.042738914489746094e+00
2.300000000000000000e+01;3.300000000000000000e+01;1.200000000000000000e+01;7.000000000000000000e+00;1.140000000000000000e+02;2.615629394531250000e+03;1.058471918106079102e+00
5.500000000000000000e+01;5.800000000000000000e+01;4.500000000000000000e+01;4.900000000000000000e+01;1.440000000000000000e+02;2.575026855468750000e+03;1.068584918975830078e+00
4.300000000000000000e+01;4.000000000000000000e+01;3.400000000000000000e+01;3.000000000000000000e+01;1.540000000000000000e+02;2.542797851562500000e+03;1.071828842163085938e+00
1.100000000000000000e+01;6.000000000000000000e+00;6.300000000000000000e+01;5.600000000000000000e+01;7.300000000000000000e+01;2.474480957031250000e+03;1.089665889739990234e+00
2.100000000000000000e+01;1.600000000000000000e+01;5.900000000000000000e+01;4.700000000000000000e+01;1.330000000000000000e+02;2.441927734375000000e+03;1.105725765228271484e+00
0.000000000000000000e+00;2.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.640000000000000000e+02;2.417844726562500000e+03;1.116084814071655273e+00
6.300000000000000000e+01;5.700000000000000000e+01;6.200000000000000000e+01;6.300000000000000000e+01;8.100000000000000000e+01;2.344168945312500000e+03;1.129158735275268555e+00
4.000000000000000000e+00;7.000000000000000000e+00;2.000000000000000000e+00;0.000000000000000000e+00;1.670000000000000000e+02;2.321911132812500000e+03;1.132344007492065430e+00
1.500000000000000000e+01;1.000000000000000000e+01;5.200000000000000000e+01;5.500000000000000000e+01;8.500000000000000000e+01;2.301168945312500000e+03;1.142786026000976562e+00
1.900000000000000000e+01;2.400000000000000000e+01;3.300000000000000000e+01;3.600000000000000000e+01;1.440000000000000000e+02;2.243855957031250000e+03;1.158665895462036133e+00
1.100000000000000000e+01;1.000000000000000000e+00;4.200000000000000000e+01;3.800000000000000000e+01;1.290000000000000000e+02;2.200375732421875000e+03;1.175542831420898438e+00
4.000000000000000000e+01;3.100000000000000000e+01;2.000000000000000000e+01;1.300000000000000000e+01;9.400000000000000000e+01;2.168427490234375000e+03;1.191450119018554688e+00
2.000000000000000000e+01;1.600000000000000000e+01;1.900000000000000000e+01;2.600000000000000000e+01;1.410000000000000000e+02;2.104343994140625000e+03;1.207482099533081055e+00
3.000000000000000000e+00;0.000000000000000000e+00;6.300000000000000000e+01;5.500000000000000000e+01;1.190000000000000000e+02;2.039186279296875000e+03;1.223001003265380859e+00
5.500000000000000000e+01;5.900000000000000000e+01;2.600000000000000000e+01;2.800000000000000000e+01;1.120000000000000000e+02;1.994662597656250000e+03;1.239587068557739258e+00
4.500000000000000000e+01;4.900000000000000000e+01;5.700000000000000000e+01;5.400000000000000000e+01;1.650000000000000000e+02;1.969046386718750000e+03;1.253854751586914062e+00
4.000000000000000000e+00;6.000000000000000000e+00;8.000000000000000000e+00;5.000000000000000000e+00;1.430000000000000000e+02;1.956718750000000000e+03;1.257794857025146484e+00
1.800000000000000000e+01;1.600000000000000000e+01;5.300000000000000000e+01;5.500000000000000000e+01;6.100000000000000000e+01;1.945328125000000000e+03;1.261045932769775391e+00
3.900000000000000000e+01;4.600000000000000000e+01;3.900000000000000000e+01;3.400000000000000000e+01;1.560000000000000000e+02;1.915420410156250000e+03;1.277316093444824219e+00
4.300000000000000000e+01;4.800000000000000000e+01;2.600000000000000000e+01;2.200000000000000000e+01;6.400000000000000000e+01;1.893572753906250000e+03;1.293401956558227539e+00
2.000000000000000000e+01;1.600000000000000000e+01;4.400000000000000000e+01;4.900000000000000000e+01;1.910000000000000000e+02;1.877529785156250000e+03;1.310203075408935547e+00
3.100000000000000000e+01;2.700000000000000000e+01;0.000000000000000000e+00;7.000000000000000000e+00;1.430000000000000000e+02;1.800958740234375000e+03;1.326086044311523438e+00
5.800000000000000000e+01;5.600000000000000000e+01;4.900000000000000000e+01;5.200000000000000000e+01;1.300000000000000000e+02;1.786386962890625000e+03;1.329284906387329102e+00
1.000000000000000000e+00;0.000000000000000000e+00;7.000000000000000000e+00;4.000000000000000000e+00;1.650000000000000000e+02;1.776543212890625000e+03;1.332525968551635742e+00
2.000000000000000000e+00;4.000000000000000000e+00;6.000000000000000000e+00;5.000000000000000000e+00;1.680000000000000000e+02;1.769040771484375000e+03;1.335675954818725586e+00
1.600000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;3.400000000000000000e+01;1.500000000000000000e+02;1.721754394531250000e+03;1.353151798248291016e+00
1.800000000000000000e+01;1.000000000000000000e+01;2.400000000000000000e+01;1.800000000000000000e+01;1.330000000000000000e+02;1.692894042968750000e+03;1.369081020355224609e+00
4.600000000000000000e+01;3.600000000000000000e+01;6.300000000000000000e+01;5.900000000000000000e+01;2.060000000000000000e+02;1.658811767578125000e+03;1.384735822677612305e+00
5.600000000000000000e+01;4.800000000000000000e+01;6.000000000000000000e+01;6.300000000000000000e+01;1.050000000000000000e+02;1.631262939453125000e+03;1.400918006896972656e+00
0.000000000000000000e+00;2.000000000000000000e+00;4.300000000000000000e+01;4.900000000000000000e+01;1.630000000000000000e+02;1.616230712890625000e+03;1.411325931549072266e+00
3.300000000000000000e+01;3.100000000000000000e+01;6.000000000000000000e+01;6.300000000000000000e+01;1.460000000000000000e+02;1.588795410156250000e+03;1.414447069168090820e+00
5.700000000000000000e+01;4.900000000000000000e+01;4.800000000000000000e+01;5.100000000000000000e+01;1.410000000000000000e+02;1.535700683593750000e+03;1.430198907852172852e+00
4.900000000000000000e+01;5.400000000000000000e+01;3.700000000000000000e+01;3.100000000000000000e+01;1.520000000000000000e+02;1.489921875000000000e+03;1.446133852005004883e+00
5.400000000000000000e+01;5.300000000000000000e+01;4.200000000000000000e+01;4.400000000000000000e+01;2.160000000000000000e+02;1.478056640625000000e+03;1.449284076690673828e+00
1.900000000000000000e+01;2.100000000000000000e+01;6.200000000000000000e+01;6.000000000000000000e+01;1.610000000000000000e+02;1.471814453125000000e+03;1.452447891235351562e+00
5.700000000000000000e+01;6.000000000000000000e+01;2.900000000000000000e+01;2.500000000000000000e+01;1.110000000000000000e+02;1.463711669921875000e+03;1.455596923828125000e+00
6.300000000000000000e+01;6.100000000000000000e+01;6.100000000000000000e+01;5.700000000000000000e+01;9.900000000000000000e+01;1.449015380859375000e+03;1.466480016708374023e+00
1.300000000000000000e+01;1.100000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;1.120000000000000000e+02;1.416747802734375000e+03;1.469671726226806641e+00
3.400000000000000000e+01;3.100000000000000000e+01;4.200000000000000000e+01;4.000000000000000000e+01;1.150000000000000000e+02;1.387357177734375000e+03;1.473206996917724609e+00
5.500000000000000000e+01;6.300000000000000000e+01;4.600000000000000000e+01;4.000000000000000000e+01;1.900000000000000000e+02;1.336301269531250000e+03;1.488902807235717773e+00
1.000000000000000000e+01;7.000000000000000000e+00;6.000000000000000000e+00;0.000000000000000000e+00;1.540000000000000000e+02;1.298609375000000000e+03;1.505212068557739258e+00
1.400000000000000000e+01;1.000000000000000000e+01;2.000000000000000000e+01;1.300000000000000000e+01;1.280000000000000000e+02;1.288064453125000000e+03;1.520433902740478516e+00
6.000000000000000000e+00;5.000000000000000000e+00;6.000000000000000000e+00;4.000000000000000000e+00;1.670000000000000000e+02;1.283552734375000000e+03;1.523875951766967773e+00
4.800000000000000000e+01;5.000000000000000000e+01;2.000000000000000000e+01;2.300000000000000000e+01;8.500000000000000000e+01;1.269429199218750000e+03;1.527207851409912109e+00
4.000000000000000000e+00;0.000000000000000000e+00;3.400000000000000000e+01;3.900000000000000000e+01;1.350000000000000000e+02;1.245133544921875000e+03;1.543507814407348633e+00
0.000000000000000000e+00;7.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.660000000000000000e+02;1.226610839843750000e+03;1.559643030166625977e+00
1.600000000000000000e+01;2.100000000000000000e+01;5.400000000000000000e+01;5.200000000000000000e+01;5.900000000000000000e+01;1.210285644531250000e+03;1.575640916824340820e+00
4.800000000000000000e+01;4.000000000000000000e+01;4.600000000000000000e+01;4.400000000000000000e+01;8.100000000000000000e+01;1.199896972656250000e+03;1.591868162155151367e+00
6.000000000000000000e+01;5.500000000000000000e+01;5.300000000000000000e+01;5.400000000000000000e+01;1.790000000000000000e+02;1.186486328125000000e+03;1.608412742614746094e+00
2.000000000000000000e+01;1.400000000000000000e+01;6.300000000000000000e+01;6.000000000000000000e+01;1.610000000000000000e+02;1.171151367187500000e+03;1.618870973587036133e+00
2.500000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+00;1.000000000000000000e+00;1.190000000000000000e+02;1.160342773437500000e+03;1.632428884506225586e+00
9.000000000000000000e+00;8.000000000000000000e+00;2.000000000000000000e+01;2.300000000000000000e+01;1.290000000000000000e+02;1.151596679687500000e+03;1.635812044143676758e+00
5.600000000000000000e+01;5.400000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;4.500000000000000000e+01;1.144893554687500000e+03;1.639026880264282227e+00
2.400000000000000000e+01;1.800000000000000000e+01;1.400000000000000000e+01;8.000000000000000000e+00;1.060000000000000000e+02;1.136693847656250000e+03;1.655684947967529297e+00
7.000000000000000000e+00;0.000000000000000000e+00;3.200000000000000000e+01;4.100000000000000000e+01;1.360000000000000000e+02;1.128636718750000000e+03;1.672635078430175781e+00
3.800000000000000000e+01;3.500000000000000000e+01;4.200000000000000000e+01;3.700000000000000000e+01;1.620000000000000000e+02;1.116419921875000000e+03;1.686203956604003906e+00
5.000000000000000000e+01;5.300000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;1.240000000000000000e+02;1.102195800781250000e+03;1.689476966857910156e+00
1.300000000000000000e+01;1.600000000000000000e+01;5.800000000000000000e+01;5.600000000000000000e+01;7.000000000000000000e+01;1.096816894531250000e+03;1.693401098251342773e+00
4.200000000000000000e+01;4.800000000000000000e+01;5.500000000000000000e+01;6.100000000000000000e+01;1.920000000000000000e+02;1.081027343750000000e+03;1.734586954116821289e+00
4.000000000000000000e+00;1.000000000000000000e+01;1.500000000000000000e+01;2.100000000000000000e+01;1.360000000000000000e+02;1.076197265625000000e+03;1.748437881469726562e+00
2.200000000000000000e+01;2.900000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;1.150000000000000000e+02;1.070400390625000000e+03;1.763636827468872070e+00
5.700000000000000000e+01;5.400000000000000000e+01;5.500000000000000000e+01;5.500000000000000000e+01;2.160000000000000000e+02;1.066024169921875000e+03;1.766909837722778320e+00
2.600000000000000000e+01;3.100000000000000000e+01;2.200000000000000000e+01;2.700000000000000000e+01;7.300000000000000000e+01;1.057339111328125000e+03;1.783360958099365234e+00
1.500000000000000000e+01;1.300000000000000000e+01;4.700000000000000000e+01;4.600000000000000000e+01;7.000000000000000000e+01;1.049282470703125000e+03;1.786499977111816406e+00
5.000000000000000000e+01;4.600000000000000000e+01;5.500000000000000000e+01;5.300000000000000000e+01;1.280000000000000000e+02;1.038886962890625000e+03;1.802593946456909180e+00
3.300000000000000000e+01;2.500000000000000000e+01;4.000000000000000000e+01;3.600000000000000000e+01;1.780000000000000000e+02;1.021196044921875000e+03;1.818691015243530273e+00
5.400000000000000000e+01;6.300000000000000000e+01;7.000000000000000000e+00;6.000000000000000000e+00;1.740000000000000000e+02;1.015636962890625000e+03;1.835220813751220703e+00
4.800000000000000000e+01;4.600000000000000000e+01;3.900000000000000000e+01;4.300000000000000000e+01;6.300000000000000000e+01;9.999521484375000000e+02;1.849828958511352539e+00
1.500000000000000000e+01;1.200000000000000000e+01;3.600000000000000000e+01;3.500000000000000000e+01;2.050000000000000000e+02;9.972060546875000000e+02;1.852993965148925781e+00
6.300000000000000000e+01;5.800000000000000000e+01;4.100000000000000000e+01;3.900000000000000000e+01;1.660000000000000000e+02;9.829721679687500000e+02;1.864702939987182617e+00
1.300000000000000000e+01;1.500000000000000000e+01;3.600000000000000000e+01;3.900000000000000000e+01;2.070000000000000000e+02;9.795158691406250000e+02;1.867910146713256836e+00
1.000000000000000000e+00;4.000000000000000000e+00;5.800000000000000000e+01;5.400000000000000000e+01;1.340000000000000000e+02;9.709785156250000000e+02;1.879739999771118164e+00
3.600000000000000000e+01;3.900000000000000000e+01;2.000000000000000000e+00;1.000000000000000000e+00;8.400000000000000000e+01;9.659233398437500000e+02;1.882884025573730469e+00
4.900000000000000000e+01;5.200000000000000000e+01;1.000000000000000000e+01;1.300000000000000000e+01;6.300000000000000000e+01;9.629287109375000000e+02;1.885992765426635742e+00
5.900000000000000000e+01;5.100000000000000000e+01;1.000000000000000000e+01;1.400000000000000000e+01;6.400000000000000000e+01;9.513039550781250000e+02;1.902699947357177734e+00
6.000000000000000000e+01;5.800000000000000000e+01;5.200000000000000000e+01;4.800000000000000000e+01;1.000000000000000000e+02;9.490910644531250000e+02;1.917550086975097656e+00
4.900000000000000000e+01;5.600000000000000000e+01;3.800000000000000000e+01;4.100000000000000000e+01;1.840000000000000000e+02;9.250954589843750000e+02;1.933426856994628906e+00
4.300000000000000000e+01;5.100000000000000000e+01;5.800000000000000000e+01;5.700000000000000000e+01;2.110000000000000000e+02;9.176499023437500000e+02;1.949685811996459961e+00
3.800000000000000000e+01;3.300000000000000000e+01;4.800000000000000000e+01;4.400000000000000000e+01;7.900000000000000000e+01;9.111791992187500000e+02;1.962155818939208984e+00
2.900000000000000000e+01;2.800000000000000000e+01;4.000000000000000000e+01;4.200000000000000000e+01;2.060000000000000000e+02;9.084619140625000000e+02;1.965322971343994141e+00
3.500000000000000000e+01;3.700000000000000000e+01;2.600000000000000000e+01;2.500000000000000000e+01;1.580000000000000000e+02;9.009389648437500000e+02;1.977297067642211914e+00
3.600000000000000000e+01;3.400000000000000000e+01;6.100000000000000000e+01;6.100000000000000000e+01;1.770000000000000000e+02;8.973605957031250000e+02;1.980443716049194336e+00
4.200000000000000000e+01;3.200000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;9.800000000000000000e+01;8.639775390625000000e+02;1.996125936508178711e+00
3.400000000000000000e+01;3.300000000000000000e+01;1.200000000000000000e+01;1.500000000000000000e+01;1.410000000000000000e+02;8.598059082031250000e+02;2.005245923995971680e+00
1.300000000000000000e+01;1.600000000000000000e+01;7.000000000000000000e+00;4.000000000000000000e+00;1.620000000000000000e+02;8.555505371093750000e+02;2.008746862411499023e+00
6.100000000000000000e+01;6.300000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;7.400000000000000000e+01;8.491057128906250000e+02;2.012183904647827148e+00
4.400000000000000000e+01;4.100000000000000000e+01;5.000000000000000000e+00;7.000000000000000000e+00;1.740000000000000000e+02;8.439953613281250000e+02;2.015457868576049805e+00
2.800000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;1.720000000000000000e+02;8.392199707031250000e+02;2.018706798553466797e+00
3.300000000000000000e+01;2.400000000000000000e+01;6.000000000000000000e+00;4.000000000000000000e+00;1.760000000000000000e+02;8.296589355468750000e+02;2.035407066345214844e+00
